34,970.493,1489.93,1764.513,1620.235,1356.366,1701.026
35,2935.305,2610.469,3300.053,4854.577,3653.892,3388.596
36,4963.306,5286.817,5693.538,5181.133,4948.46,4937.86
37,40.659,27.11,26.966,26.674,27.63,27.175
38,19939.826,22704.352,19603.637,20009.101,19686.718,18237.509
39_1,27025.769,24114.963,26661.766,28156.149,26467.787,26289.683
39_2,26860.684,26065.319,25728.805,25428.257,28490.265,28147.063
40,927,748.761,707.989,704.246,719.647,758.936
41,13396.372,13206.606,13732.945,13130.212,13168.548,13647.961
42,650.055,616.466,585.449,614.531,547.909,548.266
43,2895.401,2948.243,2924.505,3112.093,2893.497,2804.971
44,671.962,679.296,677.825,687.67,676.952,674.022
45,704.182,643.927,639.83,668.559,655.012,612.001
46,2528.845,2465.066,2476.561,2395.027,2438.371,2473.096
47,,,,,,
48,3077.673,3296.449,3334.362,3214.143,2634.887,2481.354
49,1517.321,223.219,239.941,224.177,225.366,218.99
50,334.208,197.318,178.84,181.719,178.462,174.936
51,15420.062,15228.727,15737.863,16354.278,17054.029,15847.22
52,580.144,534.394,515.58,501.846,502.988,507.883
53,1476.679,1452.246,1464.224,1439.417,1483.441,1458.587
54,3106.204,2978.088,3042.996,3057.924,3137.782,3000.328
55,151.824,140.65,128.006,133.568,127.955,108.862
56,3032.748,2965,3074.654,2877.378,2732.288,2876.053
57,,,,,,
58,4104.393,3783.132,4027.212,3830.878,3864.194,3691.858
59,7373.078,7292.886,7045.739,6963.655,6453.165,6615.18
60,7591.762,6872.689,7060.298,6972.432,6919.101,7473.449
61,12.436,10.523,12.018,10.614,11.955,11.397
62,1151.9,1225.182,1286.521,1180.984,1058.193,1116.189
63,1336.518,1638.708,1304.625,1486.104,1740.758,1828.987
64,3258.854,2808.851,2717.479,3141.222,2958.819,2421.151
65,10160.851,10203.43,9468.986,8064.047,8756.109,8697.752
66,1476.847,1414.048,1762.097,1675.034,1769.799,1628.76
67,50076.818,43813.192,46787.722,46877.845,42653.187,47740.365
68,7.327,8.41,9.106,7.362,7.733,8.159
69,3763.712,2211.989,2095.334,2281.485,2271.905,2254.791
70,4477.255,4279.406,10767.542,4384.648,4181.063,4260.957
71,3364.449,3244.739,2833.839,2902.405,3177.135,3001.731
72,6524.96,1451.246,1758.289,1560.039,1384.251,1304.411
73,6.033,5.504,5.907,5.46,6.857,6.408
74,,,,,,
75,13832.482,13123.727,14073.394,14456.242,13771.188,12879.874
76,2330.027,2293.544,2193.016,2289.967,2249.96,2426.956
77,2195.713,2160.258,2134.832,2276.421,2170.46,2119.387
78,84341.18,95040.708,94440.788,87233.862,85382.766,70569.693
79,3002.518,1346.624,1440.769,1410.404,1348.656,1431.394
80,2587.813,1923.953,1793.831,1799.275,1810.784,1803.632
81,,,,,,
82,186.096,90.636,94.284,130.921,113.446,86.576
83,410.743,434.655,408.888,339.47,330.255,344.277
84,224.034,225.916,200.647,201.21,184.171,205.309
85,2317.503,304.526,286.119,353.018,347.259,357.12
86,1208.1,1186.944,1432.978,1255.13,1172.672,1207.855
87,19036.642,19266.52,19206.373,18261.805,20043.891,19632.157
88,7682.507,8553.939,8747.098,8240.825,8246.005,7452.086
89,2219.95,2181.621,2450.576,2746.067,2328.615,2558.738
90,852.562,806.338,718.937,763.526,797.272,759.933
91,119.644,117.734,138.539,146.744,134.562,115.235
92,404.26,314.43,348.594,354.315,334.302,355.94
93,4133.741,331.147,321.552,387.002,327.625,317.141
94,1742.82,1468.267,1398.415,1449.091,1439.838,1433.789
95,,,,,,
96,921.252,992.673,905.931,901.816,943.058,954.991
97,12698.442,13025.238,13408.833,13470.606,12602.697,11970.622
98,1156.061,1155.759,1138.081,1154.466,1189.392,1408.801
99,2080.228,1831.057,2319.794,2243.068,2107.512,2623.978
